subjectSlug,subjectName,classLevel,department,topic,difficulty,stem,optionA,optionB,optionC,optionD,correctIndex,explanation,source
chemistry,Chemistry,ss3,science,Rates & Equilibrium,3,"At equilibrium, the rates of forward and backward reactions are:",infinite,unequal,equal,zero,2,Dynamic equilibrium: equal rates.,jamb-style
chemistry,Chemistry,ss3,science,Rates & Equilibrium,3,Increasing pressure on a gaseous equilibrium shifts it toward the side with ____ moles of gas.,more,equal,no,fewer,3,Le Chatelier: system opposes the change.,jamb-style
chemistry,Chemistry,ss1,science,Metals,1,The most abundant metal in the earth's crust is:,aluminium,copper,iron,gold,0,Aluminium is the most abundant metal.,jamb-style
chemistry,Chemistry,ss1,science,Metals,1,Rusting of iron requires BOTH water and:,nitrogen,neon,oxygen,helium,2,Rust forms with water + oxygen.,jamb-style
chemistry,Chemistry,ss2,science,Metals,2,Which metal is liquid at room temperature?,tin,sodium,lead,mercury,3,Mercury is the liquid metal.,jamb-style
chemistry,Chemistry,ss2,science,Metals,2,Aluminium resists corrosion because it forms a tough layer of:,carbonate,sulphide,chloride,oxide,3,A thin Al₂O₃ layer protects the surface.,jamb-style
chemistry,Chemistry,ss3,science,Metals,3,"In the reactivity series, which metal is MOST reactive?",potassium,gold,silver,copper,0,Potassium sits near the top.,jamb-style
chemistry,Chemistry,ss1,science,Non-metals,1,The gas that relights a glowing splint is:,nitrogen,carbon dioxide,oxygen,hydrogen,2,Oxygen re-ignites a glowing splint.,jamb-style
chemistry,Chemistry,ss1,science,Non-metals,1,The pop sound test identifies:,ammonia,CO₂,oxygen,hydrogen,3,Hydrogen burns with a pop.,jamb-style
chemistry,Chemistry,ss2,science,Non-metals,2,Limewater turns ____ when CO₂ is bubbled through it.,milky,red,blue,yellow,0,CaCO₃ formation turns it milky.,jamb-style
chemistry,Chemistry,ss2,science,Non-metals,2,Ammonia gas turns damp red litmus:,black,colourless,green,blue,3,NH₃ is a base: blue.,jamb-style
chemistry,Chemistry,ss1,science,Organic Chemistry,1,The general formula of alkanes is:,CnHn,CnH2n+2,CnH2n,CnH2n−2,1,Alkanes: CnH2n+2.,jamb-style
chemistry,Chemistry,ss1,science,Organic Chemistry,1,The simplest alkane is:,ethene,methane,benzene,ethanol,1,"Methane, CH₄.",jamb-style
chemistry,Chemistry,ss2,science,Organic Chemistry,2,Ethanol can be produced industrially by:,fermentation,polymerisation,cracking,sublimation,0,Fermentation of glucose yields ethanol (and by hydration of ethene).,jamb-style
chemistry,Chemistry,ss2,science,Organic Chemistry,2,The functional group of ethanoic acid is:,−COOH,C=C,−OH,−CHO,0,Carboxylic acids carry −COOH.,jamb-style
chemistry,Chemistry,ss2,science,Organic Chemistry,2,Which hydrocarbon is unsaturated?,ethene,butane,propane,methane,0,Ethene has a C=C double bond.,jamb-style
chemistry,Chemistry,ss3,science,Organic Chemistry,3,Esterification is the reaction between an alcohol and a:,metal,carboxylic acid,base,salt,1,Alcohol + acid → ester + water.,jamb-style
chemistry,Chemistry,ss2,science,Gas Laws,2,"At constant temperature, gas volume is ____ proportional to pressure.",directly,exponentially,not,inversely,3,Boyle's law: P₁V₁ = P₂V₂.,jamb-style
chemistry,Chemistry,ss2,science,Gas Laws,2,Charles' law relates volume and ____ at constant pressure.,pressure,mass,density,temperature,3,V ∝ T (Kelvin).,jamb-style
chemistry,Chemistry,ss3,science,Gas Laws,3,Absolute zero on the Kelvin scale is ____ °C.,0,−100,100,−273,3,0 K = −273 °C.,jamb-style
chemistry,Chemistry,ss2,science,Water Treatment,2,Water is commonly purified for towns by:,distillation,evaporation,chlorination after filtration,electrolysis,2,"Filter, settle, then chlorinate.",jamb-style
chemistry,Chemistry,ss1,science,Air,1,The gas that makes up about 78% of air is:,oxygen,nitrogen,CO₂,argon,1,Nitrogen ≈ 78%.,jamb-style
chemistry,Chemistry,ss2,science,Air,2,"Rusting can be prevented by galvanising, which coats iron with:",tin,zinc,silver,copper,1,Galvanising uses zinc.,jamb-style
chemistry,Chemistry,ss3,science,Calculations,3,"The percentage of oxygen in H₂O (H=1, O=16) is:",11.1%,88.9%,5.6%,50%,1,16/18 × 100 ≈ 88.9%.,jamb-style
chemistry,Chemistry,ss2,science,Calculations,2,The empirical formula is the ____ ratio of atoms.,percentage,molar,simplest whole-number,ionic,2,Empirical = simplest ratio.,jamb-style
chemistry,Chemistry,ss1,science,Lab Practice,1,Which apparatus measures a fixed volume of liquid accurately?,test tube,pipette,conical flask,beaker,1,A pipette delivers a fixed volume.,jamb-style
chemistry,Chemistry,ss2,science,Lab Practice,2,A solution of known concentration used in titration is a ____ solution.,normal,buffer,saturated,standard,3,Standard solutions anchor titrations.,jamb-style
chemistry,Chemistry,ss2,science,Lab Practice,2,Washing an acid spill on skin first requires plenty of:,salt,water,oil,base,1,Dilute with running water immediately.,jamb-style
chemistry,Chemistry,ss2,science,Redox,2,Oxidation is ____ of electrons.,sharing,loss,gain,none,1,OIL RIG: Oxidation Is Loss.,jamb-style
chemistry,Chemistry,ss3,science,Redox,3,"In Zn + Cu²⁺ → Zn²⁺ + Cu, the reducing agent is:",Cu²⁺,Zn,Cu,Zn²⁺,1,"Zinc loses electrons, reducing Cu²⁺.",jamb-style
chemistry,Chemistry,ss2,science,Hard Water,2,Temporary hardness of water is caused by hydrogen carbonates and removed by:,boiling,filtering,freezing,stirring,0,Boiling decomposes the hydrogencarbonates.,jamb-style
chemistry,Chemistry,ss2,science,Energy,2,An exothermic reaction is one that ____ heat.,ignores,absorbs,releases,stores,2,Exo- releases heat to surroundings.,jamb-style
chemistry,Chemistry,ss3,science,Energy,3,The enthalpy change when one mole of a compound forms from its elements is:,heat of combustion,lattice energy,bond energy,enthalpy of formation,3,Standard enthalpy of formation.,jamb-style
chemistry,Chemistry,ss2,science,Atomic Structure,2,An atom becomes a NEGATIVE ion by ____ electrons.,losing,gaining,sharing,ignoring,1,Gaining electrons gives extra negative charge.,jamb-style
chemistry,Chemistry,ss2,science,Bonding,2,The bonding in magnesium oxide is:,hydrogen,covalent,ionic,metallic,2,Metal + non-metal transfer electrons — ionic.,jamb-style
chemistry,Chemistry,ss2,science,Mole Concept,2,Number of molecules in 0.5 mole of CO₂ is:,3.0 × 10²³,0.5,1.2 × 10²⁴,6.0 × 10²³,0,0.5 × 6.0 × 10²³ = 3.0 × 10²³.,jamb-style
chemistry,Chemistry,ss2,science,Organic Chemistry,2,The IUPAC name of C₂H₄ is:,ethane,ethyne,ethene,ethanol,2,Two carbons + double bond = ethene.,jamb-style
chemistry,Chemistry,ss3,science,Organic Chemistry,3,Saponification produces soap and:,ethanol,glycerol,benzene,glucose,1,Oil + alkali → soap + glycerol.,jamb-style
chemistry,Chemistry,ss3,science,Electrolysis,3,Electroplating an object with silver makes the object the:,battery,electrolyte,cathode,anode,2,Metal deposits on the cathode.,jamb-style
chemistry,Chemistry,ss2,science,Acids & Bases,2,The salt of a strong acid and strong base gives a solution that is:,coloured,neutral,acidic,basic,1,e.g. NaCl solution is neutral.,jamb-style
chemistry,Chemistry,ss2,science,Gas Preparation,2,Hydrogen is prepared in the lab by reacting dilute acid with:,zinc,copper,carbon,gold,0,Zinc + HCl → ZnCl₂ + H₂.,jamb-style
chemistry,Chemistry,ss3,science,Rates & Equilibrium,3,Increasing surface area of a solid reactant ____ reaction rate.,reverses,keeps,decreases,increases,3,More exposed particles collide more often.,jamb-style
chemistry,Chemistry,ss2,science,Analysis,2,The flame test for potassium gives a ____ flame.,golden,lilac,apple-green,brick-red,1,K⁺ colours the flame lilac.,jamb-style
chemistry,Chemistry,ss3,science,Analysis,3,Which cation gives a white precipitate with NaOH soluble in excess?,Ca²⁺,Fe²⁺,Cu²⁺,Al³⁺,3,Al³⁺ precipitate dissolves in excess NaOH (amphoteric).,jamb-style
chemistry,Chemistry,ss2,science,Air Pollution,2,The gas chiefly responsible for acid rain is:,oxygen,sulphur dioxide,nitrogen,argon,1,SO₂ forms acid rain with water vapour.,jamb-style
chemistry,Chemistry,ss2,science,Water,2,Permanent hardness of water is caused by sulphates and removed by:,cooling,washing soda (ion exchange),filtering,boiling,1,Chemical softening removes sulphate hardness.,jamb-style
physics,Physics,ss1,science,Measurement,1,The SI unit of length is the:,kilometre,foot,centimetre,metre,3,The metre is the SI base unit of length.,jamb-style
physics,Physics,ss1,science,Measurement,1,Which instrument measures atmospheric pressure?,barometer,hydrometer,ammeter,dynamometer,0,Barometers measure atmospheric pressure.,jamb-style
physics,Physics,ss2,science,Measurement,2,The volume of a liquid is best measured with a:,measuring cylinder,clock,ruler,spring balance,0,A measuring cylinder reads liquid volume.,jamb-style
physics,Physics,ss2,science,Measurement,2,A micrometre screw gauge reads small lengths to about:,1 mm,1 cm,0.01 mm,0.1 mm,2,It reads to 0.01 mm.,jamb-style
physics,Physics,ss1,science,Motion,1,The SI unit of speed is:,m/s,km/h,m/s²,N,0,Speed is metres per second.,jamb-style
physics,Physics,ss1,science,Motion,1,Speed in a stated direction is:,velocity,distance,acceleration,displacement only,0,Velocity is speed + direction.,jamb-style
physics,Physics,ss2,science,Motion,2,The gradient of a distance–time graph gives:,mass,speed,force,acceleration,1,Distance/time = speed.,jamb-style
physics,Physics,ss2,science,Motion,2,A body moving in a circle at constant speed has changing:,speed,mass,energy,velocity,3,"Direction changes, so velocity changes.",jamb-style
physics,Physics,ss2,science,Motion,2,Acceleration is the rate of change of:,distance,mass,velocity,force,2,a = Δv/Δt.,jamb-style
physics,Physics,ss3,science,Motion,3,A car starts from rest and reaches 20 m/s in 5 s. Its acceleration is:,4 m/s²,2 m/s²,100 m/s²,5 m/s²,0,a = (20 − 0)/5 = 4 m/s².,jamb-style
physics,Physics,ss3,science,Motion,3,Newton's first law is also called the law of:,inertia,moments,gravitation,acceleration,0,A body keeps its state of rest or uniform motion — inertia.,jamb-style
physics,Physics,ss1,science,Forces,1,The SI unit of force is the:,watt,joule,newton,pascal,2,1 N = 1 kg·m/s².,jamb-style
physics,Physics,ss2,science,Forces,2,Force = mass ×:,acceleration,time,distance,velocity,0,F = ma (Newton's second law).,jamb-style
physics,Physics,ss2,science,Forces,2,The force that opposes motion between surfaces is:,tension,upthrust,friction,gravity,2,Friction opposes relative sliding.,jamb-style
physics,Physics,ss2,science,Forces,2,A force of 10 N acts on 2 kg. Acceleration is:,12 m/s²,5 m/s²,20 m/s²,0.2 m/s²,1,a = F/m = 10/2 = 5 m/s².,jamb-style
physics,Physics,ss3,science,Forces,3,The moment of a force about a point = force × ____ distance.,diagonal,vertical,perpendicular,horizontal only,2,Moment = F × perpendicular distance.,jamb-style
physics,Physics,ss3,science,Forces,3,"For a body in equilibrium, the sum of clockwise moments equals the sum of:",velocities,masses,anticlockwise moments,forces,2,Principle of moments.,jamb-style
physics,Physics,ss1,science,Energy,1,The SI unit of energy is the:,joule,ohm,watt,newton,0,Energy is measured in joules.,jamb-style
physics,Physics,ss1,science,Energy,1,Energy of a body due to its motion is:,chemical,kinetic,potential,nuclear,1,Kinetic energy = ½mv².,jamb-style
physics,Physics,ss2,science,Energy,2,Kinetic energy of a 2 kg mass moving at 3 m/s is:,9 J,3 J,6 J,12 J,0,KE = ½ × 2 × 3² = 9 J.,jamb-style
physics,Physics,ss2,science,Energy,2,Power is the rate of doing:,torque,speed,work,force,2,P = W/t.,jamb-style
physics,Physics,ss2,science,Energy,2,The SI unit of power is the:,watt,joule,newton-second,volt,0,1 W = 1 J/s.,jamb-style
physics,Physics,ss3,science,Energy,3,A machine lifts 100 N through 2 m in 4 s. Power is:,25 W,200 W,50 W,800 W,2,P = (100×2)/4 = 50 W.,jamb-style
physics,Physics,ss2,science,Energy,2,Energy stored due to position or shape is:,kinetic,thermal,potential,sound,2,Potential energy (e.g. mgh).,jamb-style
physics,Physics,ss3,science,Energy,3,"In an ideal machine, efficiency is:",zero,more than 100%,less than 100%,exactly 100%,3,Ideal machines are 100%; real ones less.,jamb-style
physics,Physics,ss1,science,Waves,1,Sound travels fastest in:,vacuum,gases,liquids,solids,3,Particles are closest in solids.,jamb-style
physics,Physics,ss1,science,Waves,1,Sound CANNOT travel through:,a vacuum,steel,air,water,0,Sound needs a material medium.,jamb-style
physics,Physics,ss2,science,Waves,2,Light is a:,sound wave,matter wave only,longitudinal wave,transverse wave,3,Light vibrates perpendicular to travel — transverse.,jamb-style
physics,Physics,ss2,science,Waves,2,The unit of frequency is the:,hertz,second,decibel,metre,0,Frequency is cycles per second (Hz).,jamb-style
physics,Physics,ss2,science,Waves,2,"v = fλ. If f = 50 Hz and λ = 4 m, v is:",12.5 m/s,54 m/s,450 m/s,200 m/s,3,v = 50 × 4 = 200 m/s.,jamb-style
physics,Physics,ss3,science,Waves,3,Echoes are caused by the ____ of sound.,diffraction,reflection,absorption,refraction,1,Reflected sound heard separately is an echo.,jamb-style
physics,Physics,ss3,science,Waves,3,Electromagnetic radiation with the longest wavelength is:,ultraviolet,radio,gamma,x-ray,1,Radio waves are the longest.,jamb-style
physics,Physics,ss1,science,Heat,1,"Heat transfer with no medium, by radiation through ____, works even in vacuum.",conduction,radiant energy,evaporation,convection,1,Radiation needs no medium.,jamb-style
physics,Physics,ss1,science,Heat,1,Heat transfer by actual movement of fluid is:,insulation,radiation,conduction,convection,3,Convection currents carry heat.,jamb-style
physics,Physics,ss2,science,Heat,2,The unit of specific heat capacity is:,J·kg,J/kg,J/(kg·K),K/J,2,J kg⁻¹ K⁻¹.,jamb-style
physics,Physics,ss2,science,Heat,2,Metals are good conductors because of free:,neutrons,electrons,molecules,protons,1,Free electrons transfer kinetic energy quickly.,jamb-style
physics,Physics,ss3,science,Heat,3,The temperature at which Celsius and Fahrenheit scales read the same value is:,0°,40°,100°,−40°,3,−40 °C = −40 °F.,jamb-style
physics,Physics,ss1,science,Electricity,1,The SI unit of current is the:,ohm,ampere,volt,coulomb,1,Current is measured in amperes.,jamb-style
